League,game_id,match_id,phase,map_name,team1_name,team1_score,team2_name,team2_score,agents,player_team,player_name,role,kills,deaths,assists,acs,adr,rating,kast,first_kills,first_deaths,fk_diff,RIV,hs_pct,k2,k3,k4,k5,clutch_1v1,clutch_1v2,clutch_1v3,clutch_1v4,clutch_1v5,econ,plants,defuses
VCK Split 1,260091,614978,Open Qualifier (2): Grand Final,Split,Dplus Esports,13,DRX Youth,5,Omen,DRX Academy,Xrizz,Controller,16,13,4,233,155,1.39,78,0,0,0,0.35,34,4,0,0,0,0,0,0,0,0,66,0,0
VCK Split 1,260091,614978,Open Qualifier (2): Grand Final,Split,Dplus Esports,13,DRX Youth,5,Viper,DRX Academy,DG09,Controller,8,15,2,143,96,0.51,56,1,4,-3,0.12,16,1,0,0,0,0,0,0,0,0,42,0,0
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Sova,DRX Academy,DG09,Initiator,15,11,3,180,115,1.06,81,0,0,0,0.80,23,2,1,0,0,0,0,0,0,0,49,5,1
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Yoru,DRX Academy,JESKO,Duelist,20,13,4,255,161,1.35,67,1,3,-2,0.58,26,3,1,1,0,0,1,0,0,0,65,0,0
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Jett,DRX Academy,Daniel,Duelist,17,15,1,222,144,0.99,67,6,5,1,0.58,50,5,0,0,0,0,0,0,0,0,59,0,0
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Viper,DRX Academy,Krexx,Controller,16,15,2,222,134,0.93,62,2,3,-1,0.29,26,4,1,0,0,1,0,0,0,0,55,2,2
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Astra,DRX Academy,Xrizz,Controller,8,12,2,122,79,0.72,67,1,0,1,0.40,33,2,0,0,0,0,0,0,0,0,36,1,0
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Sova,Rookies,Efina,Initiator,8,15,8,120,82,0.72,71,0,0,0,0.29,16,1,0,0,0,0,0,0,0,0,33,2,0
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Yoru,Rookies,가짜사나이,Duelist,16,14,7,218,143,1.21,67,3,3,0,0.53,18,3,0,1,0,0,0,0,0,0,59,0,1
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Neon,Rookies,Fister,Duelist,11,17,5,151,89,0.7,81,4,1,3,0.36,11,2,1,0,0,0,0,0,0,0,32,0,0
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Viper,Rookies,사나이,Controller,18,14,4,231,147,1.16,76,1,5,-4,0.59,35,2,2,0,0,0,0,0,0,0,60,3,0
VCK Split 1,260092,614977,Open Qualifier (2): Lower Final,Breeze,DRX Youth,13,Rookies,8,Astra,Rookies,감있는사나이,Controller,13,16,7,198,135,0.87,67,3,1,2,0.32,24,2,1,0,0,0,0,0,0,0,52,3,0
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Sova,Rookies,Efina,Initiator,21,14,8,223,157,1.36,69,1,3,-2,0.80,25,2,2,1,0,0,1,0,0,0,70,4,1
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Yoru,Rookies,가짜사나이,Duelist,18,19,5,220,152,1.01,65,3,5,-2,0.28,29,4,2,0,0,0,0,0,0,0,51,2,1
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Neon,Rookies,Fister,Duelist,13,21,6,148,95,0.66,69,2,5,-3,0.10,21,3,1,0,0,0,0,0,0,0,33,2,1
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Astra,Rookies,감있는사나이,Controller,23,16,7,233,148,1.31,69,2,4,-2,0.71,21,3,2,1,0,1,0,0,0,0,66,0,1
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Viper,Rookies,사나이,Controller,16,16,7,172,124,1.05,69,1,0,1,0.47,24,3,0,0,0,0,0,0,0,0,53,2,0
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Sova,덱스총대하승진농구공,Nameless,Initiator,11,19,10,135,91,0.72,73,0,0,0,0.14,15,2,0,0,0,0,0,0,0,0,33,3,1
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Yoru,덱스총대하승진농구공,XirZz,Duelist,22,22,2,240,159,0.88,69,6,5,1,0.32,36,7,0,0,0,0,0,0,0,0,48,0,0
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Jett,덱스총대하승진농구공,Xatas,Duelist,16,17,2,177,115,0.87,65,5,3,2,0.44,26,6,0,0,0,1,0,0,0,0,44,0,0
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Omen,덱스총대하승진농구공,VaNish,Controller,21,16,5,217,141,1.14,81,3,1,2,0.77,36,1,3,0,0,0,0,0,0,0,52,5,0
VCK Split 1,260101,614976,Open Qualifier (2): Lower Round 2,Breeze,덱스총대하승진농구공,12,Rookies,14,Viper,덱스총대하승진농구공,Foxar,Controller,16,17,8,181,123,0.97,81,3,0,3,0.58,26,2,1,0,0,0,0,1,0,0,45,3,1
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Sova,Dplus Esports,JaXe,Initiator,18,10,6,232,168,1.46,85,0,0,0,0.94,41,4,1,0,0,0,0,0,0,0,65,2,1
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Jett,Dplus Esports,Ramgi,Duelist,21,12,5,264,178,1.39,75,7,2,5,1.01,29,6,1,0,0,0,0,0,0,0,79,0,0
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Yoru,Dplus Esports,Kally,Duelist,13,13,5,178,131,0.86,75,3,2,1,0.77,34,2,0,0,0,1,0,0,0,0,47,0,0
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Astra,Dplus Esports,shu,Controller,16,11,9,229,160,1.22,75,2,1,1,0.88,39,4,1,0,0,0,0,0,0,0,74,2,1
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Viper,Dplus Esports,CabezA,Controller,16,11,5,220,163,1.21,75,3,0,3,0.85,39,2,0,1,0,0,0,0,0,0,69,2,2
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Sova,DRX Academy,DG09,Initiator,14,14,2,188,128,1.07,55,0,1,-1,0.16,32,3,1,0,0,0,1,0,0,0,62,7,0
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Yoru,DRX Academy,JESKO,Duelist,13,20,7,189,126,0.74,60,3,3,0,-0.01,31,3,0,0,0,0,0,0,0,0,40,0,0
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Neon,DRX Academy,Daniel,Duelist,8,19,1,126,81,0.34,40,1,6,-5,-0.24,18,2,0,0,0,0,0,0,0,0,32,0,0
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Astra,DRX Academy,Xrizz,Controller,12,14,8,173,117,1.11,65,0,2,-2,0.29,31,4,0,0,0,0,0,0,0,0,48,0,0
VCK Split 1,260102,614975,Open Qualifier (2): Upper Final,Breeze,Dplus Esports,13,DRX Youth,7,Viper,DRX Academy,Krexx,Controller,10,17,3,138,100,0.6,50,1,3,-2,0.01,55,2,0,0,0,1,0,0,0,0,41,2,0
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Sage,HelloKitty,양준서,Sentinel,5,14,3,97,73,0.4,41,0,2,-2,0.06,24,0,0,0,0,2,0,0,0,0,33,0,0
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Yoru,HelloKitty,MasterSeochanwoo,Duelist,14,17,0,264,161,0.93,47,4,4,0,-0.26,32,4,1,0,0,0,0,0,0,0,78,0,0
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Neon,HelloKitty,FUT xeus,Duelist,4,15,1,104,75,0.38,47,1,3,-2,-0.06,18,0,0,0,0,0,0,0,0,0,33,0,0
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Waylay,HelloKitty,핑크돌고래,Duelist,4,16,1,71,53,0.24,29,1,1,0,-0.20,24,0,0,0,0,0,0,0,0,0,17,0,0
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Clove,HelloKitty,iwinter,Controller,9,17,4,168,122,0.59,47,0,1,-1,-0.20,28,2,0,0,0,0,1,0,0,0,50,1,1
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Fade,Rookies,Efina,Initiator,15,6,5,244,165,1.68,94,2,0,2,1.07,38,0,1,1,0,0,0,0,0,0,103,8,0
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Waylay,Rookies,Fister,Duelist,21,6,6,335,195,1.76,94,4,1,3,1.19,20,4,3,0,0,0,0,0,0,0,85,1,0
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Yoru,Rookies,가짜사나이,Duelist,19,11,8,310,200,1.5,82,3,3,0,0.78,12,1,2,1,0,0,1,0,0,0,70,1,0
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Omen,Rookies,감있는사나이,Controller,13,7,16,207,120,1.38,88,0,1,-1,1.18,14,2,2,0,0,0,0,0,0,0,63,1,0
VCK Split 1,260104,614974,Open Qualifier (2): Lower Round 1,Corrode,HelloKitty,4,Rookies,13,Viper,Rookies,사나이,Controller,11,6,3,164,108,1.14,76,2,1,1,1.06,17,1,0,0,0,0,0,0,0,0,73,0,0
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Fade,GOD FIELD,NGen,Initiator,17,15,8,274,189,1.08,84,0,1,-1,0.48,35,5,1,0,0,0,0,0,0,0,69,4,0
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Yoru,GOD FIELD,flora,Duelist,13,14,9,233,158,1.17,58,3,3,0,0.28,14,2,1,0,0,0,0,0,0,0,56,0,1
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Neon,GOD FIELD,Aru,Duelist,8,15,3,120,86,0.57,74,2,5,-3,0.47,23,1,0,0,0,0,0,0,0,0,37,0,0
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Omen,GOD FIELD,Rico,Controller,9,10,8,130,89,1.01,89,0,0,0,0.85,38,1,1,0,0,0,0,0,0,0,58,1,2
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Viper,GOD FIELD,JaebiN,Controller,15,12,2,215,142,0.99,63,1,4,-3,0.54,35,2,2,0,0,0,0,0,0,0,65,0,0
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Fade,덱스총대하승진농구공,Nameless,Initiator,13,11,6,205,157,1.21,79,3,2,1,0.79,18,3,0,0,0,1,0,0,0,1,56,4,1
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Phoenix,덱스총대하승진농구공,Foxar,Duelist,13,16,9,209,172,0.9,79,2,1,1,0.51,22,1,1,0,0,0,0,0,0,0,59,1,1
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Yoru,덱스총대하승진농구공,XirZz,Duelist,14,14,0,179,110,0.82,63,3,2,1,0.44,65,2,1,0,0,0,1,0,0,0,39,0,1
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Viper,덱스총대하승진농구공,VaNish,Controller,15,11,3,222,140,1.18,89,3,1,2,0.80,29,2,0,0,0,0,0,0,0,0,62,2,1
VCK Split 1,260105,614973,Open Qualifier (2): Lower Round 1,Corrode,GOD FIELD,6,덱스총대하승진농구공,13,Omen,덱스총대하승진농구공,Xatas,Controller,11,10,13,158,97,1.12,79,2,0,2,0.94,22,2,0,0,0,0,0,0,0,0,43,3,0
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Sage,DRX Academy,JESKO,Sentinel,16,17,11,229,169,1.11,83,4,3,1,0.60,25,4,0,0,0,0,0,0,0,0,71,1,1
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Fade,DRX Academy,DG09,Initiator,21,19,10,245,144,1.2,75,1,3,-2,0.34,18,2,2,0,1,1,0,0,0,0,55,2,3
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Waylay,DRX Academy,Daniel,Duelist,22,17,6,254,167,1.13,71,1,4,-3,0.58,26,5,1,1,0,0,0,0,0,0,72,1,2
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Omen,DRX Academy,Xrizz,Controller,24,17,14,303,191,1.44,83,3,0,3,0.70,39,3,2,0,1,0,0,0,0,0,73,2,0
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Viper,DRX Academy,Krexx,Controller,17,15,3,199,129,1.03,67,3,2,1,0.51,47,1,3,0,0,1,0,0,0,0,50,1,1
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Sage,HelloKitty,양준서,Sentinel,14,20,4,162,106,0.7,63,0,1,-1,-0.05,45,2,0,0,0,1,0,0,0,0,35,2,1
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Yoru,HelloKitty,MasterSeochanwoo,Duelist,17,17,7,221,143,1.05,67,5,3,2,0.44,33,3,1,0,0,1,0,0,0,0,48,1,0
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Waylay,HelloKitty,핑크돌고래,Duelist,17,19,5,203,136,0.92,63,2,3,-1,0.19,27,4,1,0,0,0,0,0,0,0,55,0,0
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Neon,HelloKitty,FUT xeus,Duelist,20,22,2,207,117,0.67,67,2,4,-2,0.14,21,3,1,0,0,0,0,0,0,0,54,1,0
VCK Split 1,260093,614972,Open Qualifier (2): Upper Semifinals,Corrode,HelloKitty,11,DRX Youth,13,Clove,HelloKitty,iwinter,Controller,17,22,8,209,136,0.92,71,3,1,2,-0.01,32,3,0,0,1,0,0,0,1,0,50,7,1
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Fade,Dplus Esports,JaXe,Initiator,15,10,5,205,131,1.14,82,3,0,3,0.96,24,2,1,0,0,0,0,0,0,0,56,9,0
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Waylay,Dplus Esports,Ramgi,Duelist,19,14,4,242,157,1.17,86,3,4,-1,0.82,38,4,1,0,0,0,0,0,0,0,54,0,1
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Yoru,Dplus Esports,Kally,Duelist,18,12,4,216,130,1.16,91,3,1,2,0.97,28,2,2,0,0,0,0,0,0,0,54,1,0
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Omen,Dplus Esports,shu,Controller,18,15,9,252,158,1.22,91,4,1,3,0.72,36,4,0,0,0,0,0,0,0,0,56,0,0
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Viper,Dplus Esports,CabezA,Controller,13,13,8,147,97,0.99,64,1,2,-1,0.63,42,3,1,0,0,1,0,0,0,0,41,0,0
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Fade,GOD FIELD,NGen,Initiator,15,18,5,193,131,0.84,68,0,2,-2,0.16,33,4,1,0,0,0,0,0,0,0,45,6,0
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Neon,GOD FIELD,Aru,Duelist,20,15,3,236,145,1.27,64,2,4,-2,0.46,20,3,0,2,0,1,0,0,0,0,61,0,1
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Yoru,GOD FIELD,flora,Duelist,9,18,1,142,87,0.48,50,5,5,0,0.00,10,2,0,0,0,0,0,0,0,0,34,0,1
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Viper,GOD FIELD,JaebiN,Controller,11,17,3,163,120,0.83,50,1,2,-1,-0.11,20,1,1,0,0,0,1,0,0,0,47,0,0
VCK Split 1,260094,614971,Open Qualifier (2): Upper Semifinals,Corrode,Dplus Esports,13,GOD FIELD,9,Omen,GOD FIELD,Rico,Controller,9,15,10,125,81,0.76,68,0,1,-1,0.35,35,1,0,0,0,0,0,0,0,0,38,2,0
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Killjoy,ACupofLibertea,cl1p,Sentinel,13,20,6,169,121,0.71,65,3,2,1,0.08,19,1,0,0,0,1,0,0,0,0,45,0,0
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Fade,ACupofLibertea,juns2o,Initiator,19,18,9,221,130,1.08,69,3,0,3,0.39,23,5,1,0,0,0,0,1,0,0,46,6,2
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Neon,ACupofLibertea,Midro,Duelist,23,19,6,249,149,1.2,54,3,6,-3,0.33,22,6,1,1,0,0,0,0,0,0,52,0,1
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Yoru,ACupofLibertea,51,Duelist,17,22,4,185,118,0.73,50,2,7,-5,-0.04,28,4,2,0,0,0,0,0,0,0,42,1,0
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Astra,ACupofLibertea,ozy,Controller,14,15,13,152,90,1.06,73,0,0,0,0.56,24,2,0,1,0,0,1,1,0,0,36,1,2
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Chamber,HAIL MARY,백서연,Sentinel,26,15,4,277,177,1.43,73,6,4,2,0.96,17,5,3,0,0,0,0,0,0,0,85,0,0
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Vyse,HAIL MARY,TarZan,Sentinel,18,19,5,193,121,0.93,69,3,2,1,0.32,25,1,2,0,0,0,0,0,0,0,46,1,2
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Tejo,HAIL MARY,Fiesta,Initiator,20,16,6,230,159,1.17,81,1,0,1,0.62,28,2,1,1,0,0,0,0,0,0,59,6,0
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Neon,HAIL MARY,Eva999,Duelist,21,19,3,208,143,0.86,73,2,3,-1,0.56,21,1,2,1,0,0,0,0,0,0,43,1,0
VCK Split 1,260107,614931,Open Qualifier (1): Grand Final,Pearl,ACupofLibertea,14,HAIL MARY,12,Astra,HAIL MARY,Dong2,Controller,9,17,12,113,71,0.76,77,3,2,1,0.44,31,0,1,0,0,0,0,0,0,0,27,2,0
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,KAY/O,HAIL MARY,Fiesta,Initiator,18,15,10,241,161,1.22,71,2,1,1,0.56,24,2,2,0,0,0,0,0,0,0,65,6,0
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,Sova,HAIL MARY,Dong2,Initiator,15,17,7,192,133,0.93,67,0,2,-2,0.26,28,4,0,0,0,0,0,0,0,0,51,0,1
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,Neon,HAIL MARY,Eva999,Duelist,20,17,2,242,147,1.17,83,8,2,6,0.59,52,2,2,0,0,0,0,0,0,0,52,0,0
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,Omen,HAIL MARY,TarZan,Controller,23,15,5,240,155,1.32,71,2,1,1,0.72,36,3,3,0,0,0,0,2,0,0,67,2,0
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,Viper,HAIL MARY,백서연,Controller,14,20,3,161,113,0.65,75,2,4,-2,0.19,25,3,0,0,0,0,0,0,0,0,39,0,0
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,Sova,안녕하세요구르트,Roseanne,Initiator,23,16,5,250,164,1.31,79,0,0,0,0.60,25,5,1,0,0,0,0,0,0,0,65,3,0
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,Jett,안녕하세요구르트,Raon,Duelist,12,17,3,155,105,0.71,54,3,6,-3,0.24,27,2,0,0,0,0,0,0,0,0,38,1,0
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,Neon,안녕하세요구르트,Kerio,Duelist,12,21,10,165,109,0.6,67,2,6,-4,0.13,25,2,1,0,0,1,0,0,0,0,40,0,1
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,Clove,안녕하세요구르트,formis9,Controller,22,19,2,253,168,1.14,63,2,1,1,0.16,42,6,0,1,0,0,0,0,1,0,61,2,0
VCK Split 1,260108,614930,Open Qualifier (1): Lower Final,Breeze,HAIL MARY,13,안녕하세요구르트,11,Omen,안녕하세요구르트,Kafka Hibino,Controller,15,18,11,184,112,0.93,67,3,1,2,0.33,23,5,0,0,0,0,0,0,0,0,47,1,0
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Sova,NJG,int,Initiator,10,20,5,124,86,0.45,65,1,2,-1,0.01,27,1,0,0,0,0,0,0,0,0,30,2,0
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Reyna,NJG,DaNa,Duelist,23,15,2,300,195,1.52,74,2,1,1,0.39,33,3,3,1,0,0,2,0,0,0,73,3,0
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Yoru,NJG,Distinct,Duelist,19,17,3,240,152,1.12,65,5,2,3,0.33,42,3,1,0,1,0,0,1,0,0,56,1,2
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Neon,NJG,Kity,Duelist,14,19,4,174,113,0.72,52,3,4,-1,0.07,16,1,1,0,0,0,0,0,0,0,43,0,0
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Viper,NJG,Guntz,Controller,10,16,3,135,99,0.66,57,1,2,-1,0.15,30,2,1,0,0,0,0,0,0,0,37,0,1
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Sova,안녕하세요구르트,Roseanne,Initiator,14,13,8,174,120,1.12,83,1,0,1,0.73,27,3,0,0,0,1,0,0,0,0,59,7,0
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Jett,안녕하세요구르트,Raon,Duelist,19,15,4,239,163,1.16,74,1,4,-3,0.58,25,0,3,0,0,0,0,1,0,0,61,0,0
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Neon,안녕하세요구르트,Kerio,Duelist,18,17,2,219,138,0.91,74,6,2,4,0.52,23,5,0,0,0,0,0,0,0,0,54,0,1
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Clove,안녕하세요구르트,formis9,Controller,21,17,8,251,177,1.2,70,1,4,-3,0.53,26,5,1,0,0,1,0,0,0,0,76,1,0
VCK Split 1,260110,614929,Open Qualifier (1): Lower Round 2,Breeze,안녕하세요구르트,13,NJG,10,Omen,안녕하세요구르트,Kafka Hibino,Controller,15,15,9,196,126,1.06,78,2,2,0,0.58,40,2,0,1,0,0,0,0,0,0,53,1,0
VCK Split 1,260111,614928,Open Qualifier (1): Upper Final,Breeze,ACupofLibertea,13,HAIL MARY,10,Sova,ACupofLibertea,juns2o,Initiator,25,12,9,288,179,1.67,74,3,0,3,0.99,31,2,1,2,0,0,1,0,0,0,76,3,2
VCK Split 1,260111,614928,Open Qualifier (1): Upper Final,Breeze,ACupofLibertea,13,HAIL MARY,10,Jett,ACupofLibertea,Midro,Duelist,26,13,5,326,205,1.82,74,7,1,6,0.79,36,6,3,0,0,1,0,1,0,0,80,1,2
VCK Split 1,260111,614928,Open Qualifier (1): Upper Final,Breeze,ACupofLibertea,13,HAIL MARY,10,Yoru,ACupofLibertea,51,Duelist,10,18,6,131,101,0.56,57,2,4,-2,0.22,16,1,0,0,0,0,0,0,0,0,40,0,0
VCK Split 1,260111,614928,Open Qualifier (1): Upper Final,Breeze,ACupofLibertea,13,HAIL MARY,10,Viper,ACupofLibertea,cl1p,Controller,12,15,3,142,91,0.79,74,2,1,1,0.44,39,3,0,0,0,0,0,0,0,0,35,2,0
